window,scope,trade_size_bin,excluded_project,month,weighting,matched_projects,matched_cells,standardized_bin_rate_pct,standardized_reference_rate_pct,standardized_difference_pp,pooled_difference_pp,matched_pooled_difference_pp,interpretation,restriction
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-04,overlap_exposure,16,27,0.7078199560123554,0.3660886994834852,0.34173125652887015,0.3149876222316322,0.3149876222316322,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-04,equal_project,16,27,0.3803056927612942,0.15771903564459683,0.2225866571166974,0.3149876222316322,0.3149876222316322,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-05,overlap_exposure,18,28,0.6997803616858648,0.2005832772177099,0.49919708446815486,0.4864169299071663,0.4864169299071663,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-05,equal_project,18,28,0.4885857706518851,0.10755719151588387,0.38102857913600124,0.4864169299071663,0.4864169299071663,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-06,overlap_exposure,18,27,1.4038071058111767,0.21861146692240133,1.1851956388887757,1.2354032469106657,1.2354032469106657,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-06,equal_project,18,27,0.7704184292236844,0.11907868534392795,0.6513397438797565,1.2354032469106657,1.2354032469106657,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-07,overlap_exposure,16,27,1.105843755769929,0.18266037840818122,0.9231833773617477,0.9453693902119922,0.9453693902119922,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-07,equal_project,16,27,0.5018075224058886,0.17166790411341423,0.3301396182924743,0.9453693902119922,0.9453693902119922,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-08,overlap_exposure,21,31,0.7206035389100318,0.1698000624144679,0.5508034764955639,0.49468769617063546,0.49468769617063546,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-08,equal_project,21,31,0.5097087654574332,0.14800428283044784,0.3617044826269853,0.49468769617063546,0.49468769617063546,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-09,overlap_exposure,18,26,0.6007124893046302,0.13022246435842544,0.4704900249462048,0.4196815806898015,0.4196815806898015,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-09,equal_project,18,26,0.62088491762136,0.08265133910183484,0.5382335785195251,0.4196815806898015,0.4196815806898015,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-10,overlap_exposure,19,31,0.4719058460171424,0.21321592256914346,0.25868992344799896,0.20177320215094166,0.20177320215094166,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-10,equal_project,19,31,0.48926269705663283,0.1393192096821813,0.3499434873744515,0.20177320215094166,0.20177320215094166,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-11,overlap_exposure,18,28,0.6454975237758576,0.29845540463883385,0.34704211913702376,0.29092230884546283,0.29092230884546283,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-11,equal_project,18,28,0.5341486453396856,0.20976297710772326,0.32438566823196235,0.29092230884546283,0.29092230884546283,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-12,overlap_exposure,17,26,0.9510834601888976,0.5494073717641021,0.4016760884247954,0.23437944633962352,0.23437944633962352,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2025-12,equal_project,17,26,1.042397974014753,0.3431431755891873,0.6992547984255657,0.23437944633962352,0.23437944633962352,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-01,overlap_exposure,17,26,1.2219512800788115,0.5533387280656719,0.6686125520131395,0.5125936270586965,0.5125936270586965,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-01,equal_project,17,26,0.7341489869687604,0.359112140821328,0.3750368461474325,0.5125936270586965,0.5125936270586965,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-02,overlap_exposure,18,29,0.8040048128245479,0.6763912641849197,0.1276135486396283,-0.013832060954096365,-0.013832060954096365,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-02,equal_project,18,29,0.4321684400688263,0.36063542130259046,0.07153301876623584,-0.013832060954096365,-0.013832060954096365,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-03,overlap_exposure,16,24,0.7429422699009612,0.5564105105245093,0.18653175937645194,-0.022363205516800523,-0.022363205516800523,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-03,equal_project,16,24,0.7692548910856989,0.47640735282998464,0.2928475382557142,-0.022363205516800523,-0.022363205516800523,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-04,overlap_exposure,16,24,1.375689808099354,0.6807294464788641,0.6949603616204899,0.6836684457742129,0.6836684457742129,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-04,equal_project,16,24,1.1320905230609197,0.4610554428254381,0.6710350802354816,0.6836684457742129,0.6836684457742129,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-05,overlap_exposure,14,21,1.1622962187690753,0.45562226752636364,0.7066739512427116,0.6403550113080472,0.6403550113080472,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-05,equal_project,14,21,1.0287959548903167,0.4009192919111533,0.6278766629791634,0.6403550113080472,0.6403550113080472,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-06,overlap_exposure,15,23,0.4454444750427029,0.39747437454129475,0.04797010050140811,0.03380341479630781,0.03380341479630781,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,03_250_500,uniswap,2026-06,equal_project,15,23,0.415162280414081,0.28339013059644436,0.13177214981763666,0.03380341479630781,0.03380341479630781,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-01,overlap_exposure,17,29,1.318167320036257,0.07605269283246396,1.2421146272037928,1.1862942525302744,1.1862942525302744,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-01,equal_project,17,29,0.5773787557944284,0.02977259871568436,0.547606157078744,1.1862942525302744,1.1862942525302744,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-02,overlap_exposure,18,28,1.0057539837337188,0.06028770271027965,0.9454662810234392,0.8443745706289381,0.8443745706289381,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-02,equal_project,18,28,0.3958642316607506,0.021316181279570735,0.37454805038117983,0.8443745706289381,0.8443745706289381,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-03,overlap_exposure,17,28,0.8329261272473231,0.1063798826709831,0.72654624457634,0.6909029446312228,0.6909029446312228,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-03,equal_project,17,28,0.47007137767853324,0.04920395212596944,0.4208674255525638,0.6909029446312228,0.6909029446312228,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-04,overlap_exposure,18,30,1.616651331392541,0.14921737297229587,1.4674339584202452,1.3791072478797268,1.3791072478797268,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-04,equal_project,18,30,1.0270699783327324,0.10810178878133134,0.9189681895514011,1.3791072478797268,1.3791072478797268,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-05,overlap_exposure,17,27,1.7448982040389132,0.16092715892883175,1.5839710451100812,1.5161661234455386,1.5161661234455386,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-05,equal_project,17,27,1.0809794937278092,0.06895152674847674,1.0120279669793326,1.5161661234455386,1.5161661234455386,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-06,overlap_exposure,17,29,1.6070484848553077,0.20382119168629959,1.4032272931690082,1.42610658156231,1.42610658156231,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-06,equal_project,17,29,1.1814933480096121,0.06805771949441568,1.1134356285151965,1.42610658156231,1.42610658156231,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-07,overlap_exposure,13,26,1.667051892148846,0.2512895711417809,1.4157623210070651,1.6255413458142625,1.6255413458142625,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-07,equal_project,13,26,1.38251175655101,0.14254247650164986,1.2399692800493602,1.6255413458142625,1.6255413458142625,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-08,overlap_exposure,16,29,1.3659045984374059,0.32082724316502303,1.0450773552723829,1.119963321214927,1.119963321214927,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-08,equal_project,16,29,0.8747798874004562,0.15780469711552128,0.716975190284935,1.119963321214927,1.119963321214927,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-09,overlap_exposure,15,27,1.182820100946961,0.3271542905373226,0.8556658104096383,0.9823576166912472,0.9823576166912472,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-09,equal_project,15,27,0.7595371489795957,0.19534147924257056,0.5641956697370252,0.9823576166912472,0.9823576166912472,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-10,overlap_exposure,15,26,1.0852799030500604,0.0728572477263206,1.0124226553237397,1.056324556891041,1.056324556891041,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-10,equal_project,15,26,0.9539235254621057,0.05891792139158569,0.8950056040705199,1.056324556891041,1.056324556891041,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-11,overlap_exposure,19,30,1.2059201494286855,0.05921012305402795,1.1467100263746577,1.192376417188465,1.192376417188465,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-11,equal_project,19,30,0.7560708838962047,0.028713342703014018,0.7273575411931906,1.192376417188465,1.192376417188465,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-12,overlap_exposure,18,29,0.8142085570863282,0.0725883687110785,0.7416201883752497,0.8420985189361114,0.8420985189361114,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2024-12,equal_project,18,29,0.6202901426364514,0.029560999560677665,0.5907291430757738,0.8420985189361114,0.8420985189361114,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-01,overlap_exposure,17,28,0.9247696021399396,0.10831390867745427,0.8164556934624854,0.837872270886723,0.837872270886723,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-01,equal_project,17,28,0.44574426313870763,0.06047494650443746,0.38526931663427016,0.837872270886723,0.837872270886723,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-02,overlap_exposure,16,28,0.8393274456560358,0.36507168815535224,0.4742557575006835,0.4042586872601105,0.4042586872601105,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-02,equal_project,16,28,0.6705771938844723,0.14617397501812124,0.5244032188663511,0.4042586872601105,0.4042586872601105,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-03,overlap_exposure,17,28,0.5570766542861559,0.34380007881623464,0.2132765754699213,0.14809230773982066,0.14809230773982066,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-03,equal_project,17,28,0.43091911788575193,0.19602484206338514,0.2348942758223668,0.14809230773982066,0.14809230773982066,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-04,overlap_exposure,16,27,0.5875196156321834,0.3347979245876803,0.252721691044503,0.15935502669160276,0.15935502669160276,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-04,equal_project,16,27,0.40200727472626263,0.15771903564459683,0.2442882390816658,0.15935502669160276,0.15935502669160276,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-05,overlap_exposure,18,28,0.745231073045484,0.19424995224283312,0.5509811208026509,0.5145202887715883,0.5145202887715883,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-05,equal_project,18,28,0.6304107261284497,0.10755719151588387,0.5228535346125659,0.5145202887715883,0.5145202887715883,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-06,overlap_exposure,18,27,1.5280627491886114,0.2046301230077133,1.323432626180898,1.2708562724113863,1.2708562724113863,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-06,equal_project,18,27,0.9294853568457433,0.11907868534392795,0.8104066715018152,1.2708562724113863,1.2708562724113863,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-07,overlap_exposure,16,27,1.5073472638680763,0.17328937190037733,1.3340578919676989,1.3169419575452876,1.3169419575452876,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-07,equal_project,16,27,0.6972961164132195,0.17166790411341423,0.5256282122998053,1.3169419575452876,1.3169419575452876,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-08,overlap_exposure,21,31,0.9700296344840604,0.15594482731190662,0.8140848071721538,0.7020327847154556,0.7020327847154556,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-08,equal_project,21,31,0.6520848438391698,0.14800428283044784,0.5040805610087219,0.7020327847154556,0.7020327847154556,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-09,overlap_exposure,18,26,0.6642261678366744,0.11982555342032902,0.5444006144163455,0.44448537100710933,0.44448537100710933,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-09,equal_project,18,26,0.7241721793532294,0.08265133910183484,0.6415208402513947,0.44448537100710933,0.44448537100710933,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-10,overlap_exposure,19,31,0.6753691730001241,0.2014948275453007,0.47387434545482343,0.3841119436064798,0.3841119436064798,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-10,equal_project,19,31,0.37102050220160543,0.1393192096821813,0.2317012925194241,0.3841119436064798,0.3841119436064798,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-11,overlap_exposure,18,28,0.6500692445910564,0.29710484228338285,0.35296440230767356,0.25004989073942213,0.25004989073942213,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-11,equal_project,18,28,0.47537824989717775,0.20976297710772326,0.2656152727894545,0.25004989073942213,0.25004989073942213,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-12,overlap_exposure,17,26,0.9168713812063368,0.5207859750267819,0.39608540617955484,0.1827935893872374,0.1827935893872374,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2025-12,equal_project,17,26,0.9578341523535233,0.3431431755891873,0.614690976764336,0.1827935893872374,0.1827935893872374,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-01,overlap_exposure,17,26,0.8836184505934853,0.511369976335657,0.37224847425782837,0.14899219222833313,0.14899219222833313,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-01,equal_project,17,26,0.5488380612349757,0.359112140821328,0.18972592041364775,0.14899219222833313,0.14899219222833313,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-02,overlap_exposure,18,29,0.6001648282229665,0.6238994814593928,-0.02373465323642623,-0.23434737590182758,-0.23434737590182758,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-02,equal_project,18,29,0.35402604116307307,0.36063542130259046,-0.006609380139517389,-0.23434737590182758,-0.23434737590182758,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-03,overlap_exposure,16,24,0.6474245074882182,0.5387384434082881,0.1086860640799301,-0.13877985324213216,-0.13877985324213216,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-03,equal_project,16,24,0.7209765744405792,0.47640735282998464,0.24456922161059458,-0.13877985324213216,-0.13877985324213216,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-04,overlap_exposure,16,24,1.0487190250346754,0.6464057721729412,0.4023132528617342,0.33334267212697666,0.33334267212697666,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-04,equal_project,16,24,0.9862916878361734,0.4610554428254381,0.5252362450107353,0.33334267212697666,0.33334267212697666,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-05,overlap_exposure,14,21,0.8942303119436081,0.4201708450850163,0.47405946685859185,0.34905264349452375,0.34905264349452375,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-05,equal_project,14,21,0.9313707162055391,0.4009192919111533,0.5304514242943859,0.34905264349452375,0.34905264349452375,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-06,overlap_exposure,15,23,0.46618997472247825,0.35094836664819,0.11524160807428827,0.05367637922619171,0.05367637922619171,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,04_500_1000,uniswap,2026-06,equal_project,15,23,0.4296866542076983,0.28339013059644436,0.14629652361125395,0.05367637922619171,0.05367637922619171,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-01,overlap_exposure,17,29,1.7257155156897068,0.07608160926105444,1.6496339064286523,1.4572104804469321,1.4572104804469321,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-01,equal_project,17,29,0.892923209815536,0.02977259871568436,0.8631506110998517,1.4572104804469321,1.4572104804469321,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-02,overlap_exposure,18,28,1.2341425549826548,0.061764622968374656,1.1723779320142802,1.0423977242903064,1.0423977242903064,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-02,equal_project,18,28,0.5638817363537554,0.021316181279570735,0.5425655550741847,1.0423977242903064,1.0423977242903064,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-03,overlap_exposure,17,28,1.0721197883933193,0.11073944079676033,0.961380347596559,0.9526883334009811,0.9526883334009811,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-03,equal_project,17,28,0.8463350060629992,0.04920395212596944,0.7971310539370298,0.9526883334009811,0.9526883334009811,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-04,overlap_exposure,18,30,1.7825269380406523,0.15139777888448963,1.6311291591561627,1.6089121568296794,1.6089121568296794,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-04,equal_project,18,30,1.3227197808482456,0.10810178878133134,1.2146179920669142,1.6089121568296794,1.6089121568296794,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-05,overlap_exposure,17,27,1.9870433918233825,0.15949251904907594,1.8275508727743066,1.8857710676572566,1.8857710676572566,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-05,equal_project,17,27,1.5495434424968888,0.06895152674847674,1.480591915748412,1.8857710676572566,1.8857710676572566,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-06,overlap_exposure,17,29,2.0128081893044376,0.19060611550183798,1.8222020738025997,2.020552357228634,2.020552357228634,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-06,equal_project,17,29,1.7679465533432273,0.06805771949441568,1.6998888338488116,2.020552357228634,2.020552357228634,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-07,overlap_exposure,13,26,1.6141077801832406,0.23235099557651337,1.3817567846067274,1.437120482074163,1.437120482074163,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-07,equal_project,13,26,1.216020275055198,0.14254247650164986,1.073477798553548,1.437120482074163,1.437120482074163,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-08,overlap_exposure,16,29,0.9410851007397226,0.30063577392021884,0.6404493268195038,0.5447209706492583,0.5447209706492583,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-08,equal_project,16,29,0.9557329513340929,0.15780469711552128,0.7979282542185715,0.5447209706492583,0.5447209706492583,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-09,overlap_exposure,15,27,0.8339495173625838,0.3229759602481814,0.5109735571144023,0.5057562085563443,0.5057562085563443,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-09,equal_project,15,27,0.5788911199813683,0.19534147924257056,0.3835496407387977,0.5057562085563443,0.5057562085563443,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-10,overlap_exposure,15,26,0.9740233240037963,0.07457524385793883,0.8994480801458574,0.8787621248885529,0.8787621248885529,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-10,equal_project,15,26,0.8236233226273277,0.05891792139158569,0.764705401235742,0.8787621248885529,0.8787621248885529,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-11,overlap_exposure,19,30,1.1217500406876002,0.05958714981044211,1.062162890877158,1.0292488556137058,1.0292488556137058,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-11,equal_project,19,30,0.8755236764805621,0.028713342703014018,0.8468103337775481,1.0292488556137058,1.0292488556137058,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-12,overlap_exposure,18,29,0.8045319255419873,0.0763582529131326,0.7281736726288547,0.7633805760940993,0.7633805760940993,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2024-12,equal_project,18,29,0.9041699106765437,0.029560999560677665,0.874608911115866,0.7633805760940993,0.7633805760940993,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-01,overlap_exposure,17,28,0.732040947151389,0.11057216750036572,0.6214687796510233,0.6231724265217269,0.6231724265217269,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-01,equal_project,17,28,0.4434448753407224,0.06047494650443746,0.382969928836285,0.6231724265217269,0.6231724265217269,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-02,overlap_exposure,16,28,0.8167781401402211,0.3337393179289523,0.4830388222112687,0.24222734196410806,0.24222734196410806,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-02,equal_project,16,28,0.5066519752531305,0.14617397501812124,0.3604780002350093,0.24222734196410806,0.24222734196410806,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-03,overlap_exposure,17,28,0.622918473691801,0.29137916955039284,0.33153930414140814,0.10985736184225396,0.10985736184225396,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-03,equal_project,17,28,0.6938102248935645,0.19602484206338514,0.49778538283017926,0.10985736184225396,0.10985736184225396,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-04,overlap_exposure,16,27,0.5735449846210325,0.30336260794010794,0.2701823766809246,0.06916188408474955,0.06916188408474955,observed_standardization_no_causal_or_significance_claim,common_bins
30m,exclude_primary_dominant_project,05_1000_2500,uniswap,2025-04,equal_project,16,27,0.5953646381271508,0.15771903564459683,0.437645602482554,0.06916188408474955,0.06916188408474955,observed_standardization_no_causal_or_significance_claim,common_bins
