window,scope,trade_size_bin,excluded_project,month,project,matched_versions,difference_pp,interpretation
24m,all_projects,06_2500_5000,,2024-04,dfx,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,dodo,2,1.6566265060240966,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,fraxswap,1,0.2347417840375587,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,maverick,1,4.557956739753333,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,pancakeswap,3,1.7227671642355087,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,shibaswap,1,1.029574010679679,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,solidly,1,9.419456018049631,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,sushiswap,2,3.237684160704138,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,uniswap,3,3.4485509030791284,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-04,verse_dex,1,6.104856760107503,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,balancer,2,2.1074539886581443,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,bancor,2,0.14204545454545456,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,curve,8,0.17067657828367333,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,defiswap,1,9.466408949803782,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,dfx,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,dodo,2,4.722241718526837,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,fraxswap,1,0.2398081534772182,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,maverick,1,2.810440165888646,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,pancakeswap,3,2.015073480032632,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,shibaswap,1,1.0764350000477025,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,solidly,1,8.341575252487218,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,sushiswap,2,3.777257245906794,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,uniswap,3,3.8608580702241393,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,verse_dex,1,14.058996032430567,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-05,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,balancer,2,2.017238985807111,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,bancor,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,curve,8,0.15799219003427084,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,defiswap,1,11.158089856948655,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,dodo,2,3.208283971743232,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,maverick,2,1.6450777703011035,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,pancakeswap,3,3.654319776240987,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,shibaswap,1,1.4321716372798368,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,solidly,1,9.813053800395572,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,sushiswap,2,5.229213105658436,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,uniswap,3,3.3129966341040764,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-06,verse_dex,1,1.632337031458815,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,balancer,2,2.7643401955745004,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,bancor,2,0.06729475100942127,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,curve,8,0.19046257949779874,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,defiswap,1,7.092832130350889,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,dodo,2,3.2659603529593753,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,maverick,2,-0.15384615384615385,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,pancakeswap,3,1.2764842368919587,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,shibaswap,1,0.39939550949913644,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,solidly,1,3.7198044702331132,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,sushiswap,2,2.990042014755981,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,uniswap,3,3.8486342046490805,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,verse_dex,1,-0.1460564751703992,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-07,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,balancer,2,2.2932780940311135,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,bancor,2,0.7894736842105263,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,curve,8,0.3475190871458566,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,defiswap,1,1.407624385879016,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,dodo,2,3.1510998499830767,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,maverick,2,0.9379557205355958,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,pancakeswap,3,2.615157177015646,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,shibaswap,1,1.2127045182041136,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,solidly,1,0.6245228225907653,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,sushiswap,2,3.1075647543727247,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,uniswap,3,2.155115308957705,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-08,verse_dex,1,5.5766360350315605,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,0x API,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,balancer,2,2.0700077554655048,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,bancor,2,0.5565862708719851,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,curve,8,0.4680625498330331,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,defiswap,1,-1.4213602550478215,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,dodo,2,3.8726591367148138,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,fraxswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,maverick,2,2.11139896373057,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,pancakeswap,4,11.206196040632152,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,shibaswap,1,0.08222051437457786,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,solidly,1,0.18197063692198204,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,sushiswap,2,1.3564491988757523,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,swaap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,uniswap,3,1.7758588074507458,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,valantis,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,verse_dex,1,-0.14705882352941177,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-09,xchange,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,0x API,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,0x-API,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,airswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,balancer,2,2.24258507147749,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,bancor,2,0.28328611898017,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,carbon_defi,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,clipper,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,curve,8,0.13203156884390202,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,defiswap,1,-0.05680742283658398,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,dodo,2,6.175707976555435,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,fluid,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,fraxswap,1,0.2222222222222222,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,integral,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,kyberswap,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,maverick,2,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,origin_arm,1,0.0,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,pancakeswap,2,0.6820424450921698,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,shibaswap,1,0.47809243953568253,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,solidly,1,0.6414321538850373,equal_matched_versions_within_project_month
24m,all_projects,06_2500_5000,,2024-10,sushiswap,2,2.7671412378262485,equal_matched_versions_within_project_month
