bot_address,total_trades,priced_trades,total_volume_usd
0x728f1bc2c3170fa9fd9baaa4105781ac4af6c35f,1634,1634,1.5405606622810815e+06
0x3c5867dfa437be99ace546d44bd1a356a5a7164e,109,109,1.5245418161645157e+06
0x05da189e1b1389a98b389d6ccb27efb6d206f257,172,172,1.5218811855683257e+06
0x000000000049c7bcbca294e63567b4d21eb765f1,1,1,1.5168712128182256e+06
0x1e1dfff79d95725aaafd6b47af4fbc28d859ce28,240,240,1.4888857353075875e+06
0x5ba84601bd66a09034318836761041a5cc9a7ccb,165,165,1.4626744931497565e+06
0x540c57a187e8405df4522b3786b774cecbf2fb5f,64,64,1.4520652551793824e+06
0x95abaf1f115518353f64fc85ef3ad6542492f034,4392,4392,1.4410835320535516e+06
0x7b94a5622035207d3f527d236d47b7714ee0acba,177,177,1.4320154869238103e+06
0x1e49768714e438e789047f48fd386686a5707db2,173,173,1.4224185080177528e+06
0x51c1d5cdf10dda49219054920c22c8d4a23eed89,233,233,1.3969738614228237e+06
0xd1cc8623539e2875253ea50509a160bfc791e102,851,851,1.3958168462360322e+06
0x3058ef90929cb8180174d74c507176cca6835d73,213,213,1.3899473540446763e+06
0xc40aeae781f9953078897215bf52e1d9a2518f06,1584,1584,1.3766826254151592e+06
0xe75b4e67c34f98594845f224ff0330d0b03f5863,112,112,1.3555405085767945e+06
0x5b2904022847e8a63847277df635162a0e7fc498,194,194,1.3485559724055505e+06
0xafa43241cf1a1d12268e75f1e7258b805e708da5,211,211,1.3254015549069108e+06
0x02edd21f1db8eb146be60998e9801691e725f119,8,8,1.2884924867111787e+06
0x4bb0925fa50da9b4c8936869433b48e78ccc5c13,158,158,1.2856313593628728e+06
0x7c1c4a2cf81d2fc83b89bfd34f4d2c7e90044b32,575,575,1.284866315167442e+06
0x000000000001579c68832e3b57cbf6da116fa987,818,818,1.2688715132328412e+06
0x9db9e0e53058c89e5b94e29621a205198648425b,34,34,1.2545479163869699e+06
0x681535922425a4264b3670d9430afc6dc4de103e,4,4,1.25400733035598e+06
0x00400020b5754b0089003100790f009214358bf9,1162,1162,1.2464182214764822e+06
0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,138,138,1.23092959614717e+06
0x8c8e79b45e8afb49c3ecea1ea239ce420b54e096,10,10,1.2270267195614197e+06
0x9636131443c6813f42b5da6137f3180f00000000,3683,3677,1.2264783338483642e+06
0x57654ae132413e81459ad2ae70c2570a9b89fb53,879,879,1.223148343757726e+06
0x62db7097f5980031644c60cdb217bd0d0dfd2cf0,1078,1078,1.2175293610116865e+06
0x52c77b0cb827afbad022e6d6caf2c44452edbc39,247,247,1.206077349635171e+06
0xc31e810375ebd1a285fbbb1420294ba17232698f,2,2,1.2010479894957365e+06
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,98,98,1.2007772928874872e+06
0x4b1d532131fdf4a8e6bacc84dc309442966eb3ff,1029,1027,1.1975706927020233e+06
0x93c041eda52849753066b6d729e5a15c19766a69,75,75,1.194428777293339e+06
0xf7d31825946e7fd99ef07212d34b9dad84c396b7,88,88,1.194002968992878e+06
0x6eef09d380878b71f86c3cc2ee2341ce1d40ad19,370,370,1.1890425485584664e+06
0x00000027f490acee7f11ab5fdd47209d6422c5a7,82,82,1.175255252755651e+06
0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820,148,148,1.1184258878594127e+06
0xbe80225f09645f172b079394312220637c440a63,14,14,1.1178882547363418e+06
0x0000000000c2f3017e5af636ea91bd68ec3888ed,322,322,1.1091800000949237e+06
0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,196,196,1.058847058763113e+06
0x6d3cf81dd10cb88e27d4c2bd5cd81433017a269e,24,23,1.0547536500725409e+06
0x57f58c62ce9b6f927302300a5953efd958473051,542,542,1.051118461540398e+06
0xbd402a0cf18148389c6f10b6e67aea915c3960ec,434,434,1.0501228313657872e+06
0x32e8d6deaaef970bd0800edb1755fe747a06a01b,1003,1003,1.0304055510262537e+06
0x874376be8231dad99aabf9ef0767b3cc054c60ee,156,156,1.0212525180833088e+06
0x801c868ce08fb5b396e6911eac351beb259d386c,100,100,1.0128159994249952e+06
0xeb718b342cd9da0143117ed77961255b83f89460,237,237,991301.4640575934
0xfcc3b8959d99f1154f0b1ac0252aa7e0f0617bcc,7,7,978902.9561523674
0xa83f4fe2ea4796eaba90dd2814c4b1f6c71112f5,1998,1998,977682.2080540175
0xfeed001448bed378402ed4b73c2a4ce98ffd0ba9,1179,1168,972500.344138015
0x77337ff10206480739a768124a18f3aa8c089153,242,242,950213.805309169
0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,107,107,941713.1693996905
0x87428a53e14d24ab19c6ca4939b4df93b8996ca9,2,2,941102.0807742171
0xa0d9ab5af36933656671fa0813ffb407e9e0fc75,308,308,933970.3623265066
0x7cf6a842e72c4bd7bc92e0c17ebdaa95ac1e7825,151,151,932200.1912930883
0x3c442bab170f19dd40d0b1a405c9d93b088b9332,81,81,928243.8108140706
0x1a58aa618df8f1ec282748fef6185c1a1cc2faa6,130,130,903414.6580894813
0x99920e0ba2b8aead4d10de769b28ecc29693c011,221,221,896247.6137678304
0x795a8c981b2d93c21434627f27d990a929ee4dfc,34,34,889117.7464948002
0xa85b93983767729fcceac60e32a0bf87cd632108,636,636,883812.0433688231
0x260f00008dd24a10006e00fd8d64236d26a50000,466,466,872946.207367145
0x00009900000522ae00fe928cfd2745230000c100,818,818,870738.6585455391
0x27b82b91c6583fe1a830b4a0620eca4027492a61,382,382,854181.7663831569
0x36ff69488bf6ffad874a5bc8ba1aa0d01b187714,182,182,837177.6795858644
0xae8614d6ec9fc54970d45a099f4cdebeb7f7b245,27,27,836029.332508836
0xa8d7bf2a32d8949e438961fd70505216bb356c01,81,81,834016.9875012841
0x4bcca6c02c20b1a58d1437c8cb656d2f80b3c9bc,142,142,829754.0509146287
0x62ccb80f72cc5c975c5bc7fb4433d3c336ce5ceb,67,67,819250.931474173
0x230c62fe4229eb83ecbd6da8d7248abf99256aa8,58,58,816177.3723893812
0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,61,61,809426.3598274447
0x0b85b3000bef3e26e01428d1b525a532ea7513b8,171,171,808265.7200605134
0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22,154,154,792031.4004228844
0xe08d97e151473a848c3d9ca3f323cb720472d015,19,19,791520.1244088812
0x60031819a16266d896268cfea5d5be0b6c2b5d75,106,106,786212.6622529713
0xf08af75f228c3356debc2925a5812f4925c2a457,624,624,780397.554914765
0xa46860daa0885180000f424451bfbc049ef7bc8b,82,82,774660.0708791864
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,11,11,764450.9004799207
0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,55,55,750661.2722361432
0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,44,44,749786.0523187683
0xf1781c3e48bf927d79ee655324a36c125ef1d050,200,200,746809.7245568202
0x9af2bfb7117d24eb97961ce6f747cd0c80482606,106,106,742889.5317992965
0x31351bf3fba544863fbff44ddc27ba880916a199,59,59,730240.1652646833
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,47,47,695384.1255548353
0x1cd160109f840a3736edda15299087b6faef795f,510,510,694142.2568461223
0x124aa7d564348a4e5dbcd107da38bee3e0c27d1a,885,885,690239.7723785501
0x0000000849779691a94edcc2a18cea921fad2aa7,557,555,689008.0595394885
0x553e9c493678d8606d6a5ba284643db2110df823,28,28,687573.9145780767
0x811beed0119b4afce20d2583eb608c6f7af1954f,33,33,687428.0044815836
0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc,51,51,676538.2253200021
0xf6ac42aa973a286ace98ca261537de1aed1ef1e5,96,96,668719.3032241836
0x30ea22c879628514f1494d4bbfef79d21a6b49a2,12,12,664694.009053842
0x6db0f81db2c3b2a85a802d511577d8522d0d8c14,15,15,648620.0842373781
0xaac0c1018fb755486d516d6fae7cd5ce9822db45,50,50,644917.0549684515
0x000000000086018f9d5f25a855129c9e71e17cbd,40,40,641042.1307317556
0xc2a856c3aff2110c1171b8f942256d40e980c726,54,54,636279.4314872397
0x2addb6eb7d373c1fbbfe579a0bd60c45ee31a276,84,84,635651.0604949296
0x19fe9857bb3652e9007f2347a1f877ffa9215f7f,154,40,627046.8049616048
0x18ee78020f63bd081fbce9d564db95bce3e72952,8,8,616769.9691648008
0x120ffad35bb97a5baf9ab68f9dd7667864530245,298,298,616181.9142761967
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,43,43,610251.4715025958
0xfa45c879fd120d6cc493113ae212a853531f3d91,208,208,604064.225749386
0xa06fc67e6fe3c34736d295fff71a358c3bb83476,292,292,603465.566480288
0xe351c5517da206948e678018b98f248fa6759e5a,120,120,601691.9677686132
0x0c3fdf9c70835f9be9db9585ecb6a1ee3f20a6c7,83,83,597281.1846597204
0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,92,92,595650.3844266618
0xde9482686215a875887906f04a111422e2d2d60c,2,2,595091.486035216
0x000000000499f393ef6a9cb5919b9c4dfce17a0e,1466,1466,587327.5662934484
0x29ba3d899e8a819cf920adaff53ef1cf31969e66,223,223,585462.7608897956
0x2f95eaa4fa8593f7f1e7e69fabb3c44a89ba989d,73,73,582872.4062161843
0x87f9eaede70419f704b361cf040693a30d731dcf,75,75,579401.220899294
0x38eac00c7170aee9e8d0feed6877593792dcbb58,101,101,576466.0863834773
0x00003cbd00ecc0cd8a3a00d29ba2001883777700,292,292,575175.9535509583
0x819de42d3ab832eaf7111a222a8a5a7419f13b48,178,178,571898.0834535691
0xb011eeaab8bf0c6de75510128da95498e4b7e67f,66,66,567862.9375715123
0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534,180,180,565232.8817131579
0xef41f14369f4abcff4e0b2f6f07ca73a492643a7,62,62,561956.0585305803
0x9d45081706102e7aaddd0973268457527722e274,73,73,560949.7120401525
0xac86903cdda380f20a06cc8a2dea7749f1558c68,14,14,556000.4903394415
0x1bf621aa9cee3f6154881c25041bb39aed4ca7cc,5,5,553992.5128148571
0x778dcaa27e9c669a71c462b724a4e97fc4f1bcc5,203,203,553090.498619938
0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,48,48,552950.846979135
0xcd530beead88e30e3b672eb52993bf7760b5bc5a,7,7,546118.2968034932
0xa2542303c9a01c011da9106128d9b0838e6c3e57,188,188,538992.4274884617
0xfa4a4c553733f2e0c54f1c4b0ddc1fa2f5f10ce6,168,168,536859.0029902324
0xc31f5c3f7ba9a2e4c50a89255efc619152a5adaf,83,83,531927.5194918164
0xdc900845732a53ee8df737efa282a6bc56976e62,6,4,531097.5210647641
0xbd390dc1dc5a05769b63037820ab18f8851ff57e,360,360,527917.8441542174
0x26bebb6995a4736f088d129e82620eba899b944f,74,74,525840.4077114164
0x14036bbda496e39dc3db6025fe858431c1ddadb1,30,30,524626.2072218584
0x5e70dce6591dd388c3ca19aaf9135c2bd8f8d6d3,2,2,524521.1471569499
0xb4b50bfa4c4c90dd25a4cbe695f8124d24ac6474,15,15,523514.6514628612
0xedbddd8f1350238832385ee218c1f87e6cd5350e,56,56,518145.41428595566
0x0c0435519ac226010638a61fd1d1bc652b5434de,57,57,518025.41085617663
0x9816f4d93de710432ba6250f2e42192e1b233ee4,706,706,514714.8838568012
0xc2d3108d61ed0206291db2b5b4140e49d72de08b,1424,1424,513520.4026508314
0xfe23f3d1ee716dc77cae278f75b2f7b49b237fde,2,2,513345.9902934242
0x511521250bcb9bca7a522ff7e78a2e5eba33f62c,1864,1862,511750.35284462443
0x021e6270091a926d08d43681978d65f9a9b024ca,110,110,498262.07753903983
0x60b0dad2d7d65b7d6efc0b746687020ccef0a233,272,272,496997.0174602938
0x49fd21c5c8813b1bae4e5507c556391d6dd9e9f1,21,21,493996.9123388822
0x98409d8ca9629fbe01ab1b914ebf304175e384c8,136,136,493734.9513069778
0x07874aed40ace3a2a257cb8a38e3bfb7113ae961,112,112,492476.6610660311
0x60594a405d53811d3bc4766596efd80fd545a270,125,125,491623.3275799097
0x177622e79acece98c39f6e12fa78ac7fc8a8bf62,10,10,489824.2876959813
0x0ef625418eb5ef7da8caf57f9e68a9fb49fec900,250,250,489566.2598174725
0x5932f75c5b54c9c1ac6c814c34482843176b06f7,177,177,489141.54479524994
0x3a925503970d40d36d2329e3846e09fcfc9b6acb,113,113,487216.5190601448
0xee35e548c7457fcdd51ae95ed09108be660ea374,69,69,486815.9055243626
0xb270176ba6075196df88b855c3ec7776871fdb33,179,179,485320.2989188598
0x9a84a1852bc7fb608794960960adb04666a12b41,53,53,484480.91509909974
0x8fcad1fb56f4a0ce0fc0d4dda2698f0a4b59dee2,394,394,483915.1103221599
0x000000009469356b0c6f1b9fabaaa6b45f764704,194,194,479907.14819647773
0x173cf7c7356f71c3e75ce02f9cc777fb762b5080,154,154,476235.4836253355
0xb138936dc36d36bdaf156e4dce4c454e482d7e66,204,204,475383.24251136574
0x04708077eca6bb527a5bbbd6358ffb043a9c1c14,1,1,471552.3532919337
0x0600848b3e007d4d8e0000cf003898bc49589d00,472,472,470979.3124837652
0xfc545f345e2afc52652cd6f76323c5ddc847bd6d,25,25,468473.0166790418
0xcdf9f50519eb0a9995730ddb6e7d3a8b1d8ffa07,25,14,461634.03436042374
0x0b1ed1d00197ce84f0c86003ec4c7f2f06538abc,255,255,461234.8931774914
0xc6360a062ad0ceb937198a6e23fe33494f9c80a8,228,222,457430.0289802921
0x0c30062368eefb96bf3ade1218e685306b8e89fa,135,135,449403.7684324398
0xd3c41c080a73181e108e0526475a690f3616a859,247,247,447866.44834932056
0x291c69fdaebd3cbe953843da243f8605a766a268,530,530,445445.274905609
0x4622df6fb2d9bee0dcdacf545acdb6a2b2f4f863,53,53,445362.03788777435
0x0000007fce2c00eac6fb5c00000000c588ee2834,286,286,443516.1881006033
0xf6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7,204,204,443055.8445067111
0x183116a196c5bebe4ac4570b49feab82b7216769,56,56,441687.34951435466
0x6de126c873f111a83da7513b80ebb6dce297e542,232,232,441193.17873371294
0x4789d942c83b8263ac393e77ab252ccd9785719e,583,583,439874.92569276557
0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd,59,59,439867.5628674355
0x73a86455888902108bc88f5831919e23098b9b04,210,210,439103.07293933816
0xd4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,77,77,435015.08979332616
0x33ca8454b6353459502afab202f9bd1e5bc0e0de,308,308,432789.0151166949
0x135cd19cb3c15f7eb10fc21ff79e1259a65fc958,39,39,429697.64984709525
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10,10,429061.0650853028
0x0a5a7d65f600a0b365855ff6abca1426d57cdb87,163,163,425691.75452973903
0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,202,202,423947.43805458164
0x351c3702414c0f1d8acb0156fdc20aeda8d07a8f,190,190,423447.31525651953
0xf226e1dd15c857a74a0af32f266f8e5187c367d9,145,145,421927.0264135562
0xc026eb864dc9f9e820e010ddeeeb3c7cbaebf365,227,227,421228.1270914066
0x00000000500e2fece27a7600435d0c48d64e0c00,62,62,419798.9308130804
0x35e8777ec43cb99e935588dcd0305268f06c1274,82,82,418391.1459451589
0x11950d141ecb863f01007add7d1a342041227b58,37,37,416684.89804103755
0x79a6683d82f25535ff3fd2753e03e0961060e882,255,255,414828.39912107796
0x69db1bc62771241e7e9357df8989bc77504b15ae,714,714,414281.6659711935
0x4a86c01d67965f8cb3d0aaa2c655705e64097c31,29,29,412628.1420422388
0x16fa824facac46fb2401cbe5e91525dc2669e77a,27,27,411185.1752991477
0x9abc37d06ec3dce9c68aa38dd1258fee283d2da5,140,140,411019.5070437195
0x19879debeb2c35c630a22d88d89debb12d37c915,13,13,409904.4780685722
0x9073d1e814483e3c91e9b4d7b2a81c30b93229b1,156,156,409546.53505523084
0xb0bc6190983169525197384e31060db896d909d0,306,306,409236.094198213
0x735ccc5fdf000e9f318fcf9e94e0e9fcecf6f981,53,53,408285.6700295953
0xe0427a927929abd3cfb017b7844550d4bf147e50,117,117,407893.35011123394
0x180efc1349a69390ade25667487a826164c9c6e4,13,13,406394.27465613536
0x00002274880075a62c0fba031fa2008942000074,90,90,400900.37434391206
0xb5cb05553d171669ab5ab49473d80c9654c74477,194,194,400868.2436449512
0x90704ac59e7e54632b0cc9d22573aecd7eb094ad,161,161,399155.3494256549
0x18f7b33172f5150949eef05ebb3b5d4fe245f391,19,19,398903.6650121762
0x202a6012894ae5c288ea824cbc8a9bfb26a49b93,1,1,396495.8070786293
0x890b8c70c4b369334cb3e820df80590834317ac6,53,53,395281.6332218809
0x0d9ea0d5e3f400b1df8f695be04292308c041e77,42,42,392813.0071679575
0x3885fbe4cd8aed7b7e9625923927fa1ce30662a3,138,138,390615.4545702784
0x06601870d43a72c709c1c973870396fd00a97455,291,291,389799.8117594599
0xfc7b809d0a894301eba0577cb744936a61ef5bf3,2774,2774,388899.1547310768
0xb011e4eb4111ef00b620a5ed195836dcd69db1ff,70,70,386988.6980940178
0x819f3450da6f110ba6ea52195b3beafa246062de,178,178,382175.70892336307
0x1fe8bd579b93db90ed911d799259cd9a390ecafc,44,44,378516.9178589684
0x290a6a7460b308ee3f19023d2d00de604bcf5b42,52,52,377462.5771634118
0x72b1410df9d22d5a3416066663fcc36b460c579a,26,26,376484.3276503906
0xd8e295817f9e3da0b857dd865099b58007105617,289,289,373915.1935829906
0x3f2eea452d4717dea05dbe55e1bfaf020294dd97,231,231,373553.4226857407
0xc410573af188f56062ee744cc3d6f2843f5bc13b,3,3,372697.8908682293
0x00000000d40107239fa2b85be64b4e981e3bfdfc,88,88,370706.13859566255
0xef530078320f3a9223661e2fe37001023048a7df,30,30,370171.2344437096
0xa1db2fc9b2ceaf3cdf41fd11ffcb38404eae3906,91,91,369297.17562029895
0xde204399342cab699970011ebe03ec1e17cbf31e,872,872,368842.6254922298
0x79c860158366dd5c977fb4a5eaea16aa93a13479,358,358,368575.79870828474
0x05391bd57d8c6fb30d9c39f6618f2207893922dc,287,287,368318.7600235643
0x9fa67fbac1e0825203b0394ee764c88445a99794,416,416,365311.0427620476
0x72075636be2603b91be1cda70fab6ef21ca86989,40,40,364976.2694398631
0xe9a3685b01aedafbdfeede070e5b02a0b8042569,3,3,364122.1081866177
0xecba967d84fcf0405f6b32bc45f4d36bfdbb2e81,68,68,357869.07024602144
0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,50,50,352512.86811399116
0xdab6d56915d36060c8d6cf29a7a84910da614603,49,49,351991.88525476697
0x593da5fd90d0df803e1472e940a26dfa1bd9e17f,72,72,351433.6465433985
0xd813e7ac5bb5067ca548e4d9ba441d95003d074f,215,215,349136.6798892575
0x4b177912007c7877df7a28e95cf82804fcf70adf,222,222,348622.13767633674
0x1a57ec5459928389fbb5612ff2a5e0b534fd9e2e,145,145,347930.26899686124
0xdac0324debd1f036323c0e207a4cd8e78ee6bdff,98,98,347384.02380614943
0x6a091a3406e0073c3cd6340122143009adac0eda,49,49,346146.09214479884
0x0a6fc72967d2b559507d2e03c631ccafb8bcb872,103,103,346099.4195113805
0x9e0905249ceefffb9605e034b534544684a58be6,142,142,343205.84139201586
0x5b7e3e37a1aa6369386e5939053779abd3597508,175,175,342870.1561486299
0xf404c2e79f0cae21f426bc39e3213b2365798dce,348,348,342603.8159942595
0x000000000004444c5dc75cb358380d2e3de08a90,405,404,336315.80058520904
0x96f5b7c2be10dc7de02fa8858a8f1bd19c2fa72a,120,120,335052.15176578006
0x1474c1fa8078edeeeb9753d76526c142158f3236,175,175,334768.35095487273
0x2b8574482d62d8df670dfd3be15f2f092941284e,217,217,334376.2953491257
0x97816a4cfb0d7a4348910c1b659403c6963df014,14,14,332054.7948956659
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,10,10,326115.74772819586
0xafaaf2d8faa2772924f7c6e671d5e62f2a736bf9,245,245,324527.79145475087
0xfcb910d871d7e94f5a566b7b32fb2b19583c09d7,40,40,324334.61763124954
0xa4ca754abbe392c635f795e092f7fe6307d0088d,63,63,324326.7603621019
0x3b35700d203accc24d3d2615ffff61b09fa51f62,440,440,322954.4765812074
0x5552727005cc8194c1559289a532deb288964fd8,267,267,322940.21152799716
0x76e182acf936317f950983236eb8528521b96ac7,279,279,319703.651057469
0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,54,54,319277.0598551513
0x00000000004855a1b56db51c027f8600bb70cb5c,126,126,318522.8998815037
0x6a8ef231341aad5ca826779046f4f615625dc72e,902,902,318375.03773126396
0x83cfaa49b75e394935ffb9bbd18c045e797d6a35,83,83,317124.9108426169
0xd4fded092164ecf36c52be81371d82aceb23cbc0,248,248,313687.1666596282
0xa1d2315cf10d507ef9a8202d57996f32eeeb2353,131,131,312264.1738535156
0xe6d7ebb9f1a9519dc06d557e03c522d53520e76a,16,16,312051.4975872444
0x6f4a05f54172e53d9f937a46f3ab9aca4f1dbd6e,125,125,311773.5989548059
0x9dcedd46d08eb408fa95b553723cca406ca10996,202,202,311445.68074185564
0x8a000092547c00169c00b3dd0e76de0000fd6e00,244,242,311113.4360458229
0xa34ca175b11534d4fb9f9c107f48a6644f95ca09,177,177,310756.3559333175
0x7a3fbc7ab12114940eb2e2117afd7ce82036ca6e,732,732,308461.4064314636
0x4087d0e6e513f260de87408bee9334a5742cfdf4,164,164,308056.4895904582
0xa914a9b9e03b6af84f9c6bd2e0e8d27d405695db,87,87,306545.5660904527
0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,2,2,306402.46325017704
0x4016a03a7ec76c92dfc682f65f2d5c89d85d38aa,175,175,306322.4054951621
0xea5a12a857e8302d70fcb1123d5f8f57ef7b7d0b,170,170,305956.21939492057
0x09539705838eea6661633d568f77bc10a02cf375,72,72,305500.79867291544
0xe331de28cd81b768c19a366b0e4e4675c45ec2da,215,215,302572.81815817417
0x6dad78f56273d488420dfdb9bce534eef9e84831,68,68,302104.6097632915
0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,6,6,301940.8667164167
0xf7bb3cbe60e63bb3d5dc40fb48f1857b40660b2f,523,523,301772.42677807045
0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,16,16,301028.1405166135
0x6469b34a2a4723163c4902dbbdea728d20693c12,112,112,300859.8258537594
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,52,52,300832.4395759835
0x39f49254d6eaf6b2b2549dfec4ed93cf6bae167f,103,103,300329.27864388056
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,18,18,299884.3133724858
0x6981449ddaa030f83bc5ac9fde1c19544521906e,321,321,297388.829214928
0xe45b4a84e0ad24b8617a489d743c52b84b7acebe,68,68,296767.3791941644
0xc555d55279023e732ccd32d812114caf5838fd46,93,93,296005.0467424022
0x4628a0a564debfc8798eb55db5c91f2200486c24,44,44,292804.5603146228
0x5201883feeb05822ce25c9af8ab41fc78ca73fa9,82,82,292375.387702756
0xa4537db973c7389b44d15a8d862f99c0a8d05980,2,2,289717.31815996283
0xd583d0824ed78767e0e35b9bf7a636c81c665aa8,96,96,288390.44086023467
0x6c063a6e8cd45869b5eb75291e65a3de298f3aa8,94,94,288127.57437864714
0x5a910546590c76104385543d78cd804b82e80736,510,510,287867.2059435878
0xd8b8b575c943f3d63638c9563b464d204ed8b710,447,447,287788.12736839725
0x1b9d58bea5ed5d935cc2e818dde1d796abff0bc0,7,7,286250.8185616214
0xf04543fbf20daee9b0357db966428ef2a4ae0f5a,181,181,285497.9859607542
0x5d9a81893a3a1ccbca5785196a92826369d1f56c,57,57,282634.5376849755
0x0e8cc25eac180d68ff214bb9d4b2a043af764a28,177,177,278070.71317820635
0x36331e299247e5d0d3261e1d9852f6e0cffee95c,29,29,277165.2818476808
0x22c5a1698113465653a22e3b8d822ac91f54c243,30,30,277102.80487594334
0xf3f667b097b271604e47f99015a00625b8fe9a59,131,131,273167.70044745435
0x1ef68d35b1a307af5e8ea67d29ce511d89d8faea,54,54,272951.54958816554
0xd5cb33eedd1c4bc09f07b005793e282888cf84d3,6,6,272270.1159230434
0x14b3eaf759fbedd11f66c04929bc723fac4739b0,2,2,271739.61683155503
0xc0a6bb3d31bb63033176edba7c48542d6b4e406d,42,42,271297.2080549005
0xd572d276b699947a043c85f8d66ce311cc85e357,13,13,270034.239979322
0x7915ef232060bc117a7890122ace455cbad894e8,34,34,268244.199954878
0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,60,60,268113.9343748109
0xbe206379252ed32b85cf8d1f53195c6daac75801,209,209,266727.06801042194
0x34b13f8cd184f55d0bd4dd1fe6c07d46f245c7ed,29,29,266269.8178454112
0x50d5e38d8800bb4f7859215ff69057251ed2caa2,248,248,266243.26010277297
0x0a8e189f91c87c8f0b35cbf2c6ba5e4701bd2004,91,91,266041.7306138527
0x57fbc21ca3c157a26b6ea57334d6b082be1060a7,114,114,265843.0916724124
0x02e9b41cfed25f5c14c3823e912ee0c8bf68be3e,282,282,264809.8254857601
0xacdb27b266142223e1e676841c1e809255fc6d07,68,68,263832.97418001335
0x0324ae93a875a29a2d8b7391eab1c5540b7090e3,87,87,262772.9392912768
0x6f118ecebc31a5ffe49b87c47ea80f93a2af0a8a,106,106,262395.355104914
0x80bf7db69556d9521c03461978b8fc731dbbd4e4,4,4,256786.71622096226
0x20fad0953846f72c02d0303c13019082f29d6e58,79,79,255397.8354901456
0xdabc816b691c8c2135f087a32eeb09a3f548938e,58,58,254755.94120944588
0xa86aca6d7c393c06dcdc30473ea3d1b05c358dff,26,26,254567.6489435489
0x0cc203c19813284ae16143db2f630073997b0849,72,72,251930.7927150562
0x71fdecb07f03050322dcaf24c0feb40a4493f7aa,27,27,249056.43650458343
0x4370e48e610d2e02d3d091a9d79c8eb9a54c5b1c,21,21,248918.59798221028
0x6593f97975400fcfee16a44d8448bb0509743e8e,137,137,248035.11381195497
0x70885952f174fb5396deebb66ce3b4b2adfcef8a,91,91,247438.7764020238
0x5ee05909fd7620ea687ca3ac2685d7f0cc48780a,41,41,247252.87404149436
0xc5e5551e7434484adbf2ccd9669befecb1273eb4,51,51,245942.51565144135
0x433a00819c771b33fa7223a5b3499b24fbcd1bbc,28,28,245718.85220064537
0xa8f590c8eadf61769d32cb084d30a4b309146458,145,145,245597.08915023674
0x9b3423373e6e786c9ac367120533abe4ee398373,29,29,245136.30149728348
0xcfbac942196109c781936222af8acc213359d6dc,33,33,244904.74514678415
0xf763bb342eb3d23c02ccb86312422fe0c1c17e94,40,40,244607.54517021688
0x2057d62c1877af4c73abbd1538ee3366abec6a0a,107,107,241278.05498949692
0x3bf1b837ccc1f62114a3e74ced4fcfb121d7e52a,76,76,240852.92067432043
0x713703d970c58ab7c3ccfacfaa70e6a4bacfb121,788,788,239307.48961366573
